Time (0.2 sec),Price
4305,1271.6
4306,1271.6
4307,1271.2
4308,1271.2
4309,1271.6
4310,1271.6
4311,1271.6
4312,1271.6
4313,1271.6
4314,1271.6
4315,1271.6
4316,1271.6
4317,1271.8
4318,1271.8
4319,1271.8
4320,1271.8
4321,1271.8
4322,1271.8
4323,1271.8
4324,1271.8
4325,1271.8
4326,1271.8
4327,1271.8
4328,1271.8
4329,1271.8
4330,1271.8
4331,1271.8
4332,1271.8
4333,1271.8
4334,1271.8
4335,1271.8
4336,1271.8
4337,1271.8
4338,1271.8
4339,1271.8
4340,1271.8
4341,1271.8
4342,1271.8
4343,1271.8
4344,1271.8
4345,1271.8
4346,1271.8
4347,1271.8
4348,1271.8
4349,1271.8
4350,1271.6
4351,1271.6
4352,1271.6
4353,1271.6
4354,1271.6
4355,1271.6
4356,1271.6
4357,1271.6
4358,1271.6
4359,1271.6
4360,1271.6
4361,1271.6
4362,1271.6
4363,1271.6
4364,1271.6
4365,1271.6
4366,1271.8
4367,1271.8
4368,1271.8
4369,1271.8
4370,1271.8
4371,1271.8
4372,1271.8
4373,1271.8
4374,1271.8
4375,1271.8
4376,1271.6
4377,1271.6
4378,1271.6
4379,1271.6
4380,1271.6
4381,1271.6
4382,1271.8
4383,1271.8
4384,1271.8
4385,1271.8
4386,1271.8
4387,1271.8
4388,1271.8
4389,1271.8
4390,1271.8
4391,1271.8
4392,1271.8
4393,1271.8
4394,1271.8
4395,1271.8
4396,1271.8
4397,1271.8
4398,1271.6
4399,1271.6
4400,1271.6
4401,1271.6
4402,1271.6
4403,1271.6
4404,1271.6
4405,1271.6
4406,1271.6
4407,1271.6
4408,1271.6
4409,1271.6
4410,1271.6
4411,1271.6
4412,1271.6
4413,1271.6
4414,1271.6
4415,1271.6
4416,1271.6
4417,1271.6
4418,1271.6
4419,1271.6
4420,1271.8
4421,1271.8
4422,1271.8
4423,1271.8
4424,1271.8
4425,1271.8
4426,1271.8
4427,1271.6
4428,1271.6
4429,1271.6
4430,1271.6
4431,1271.6
4432,1271.6
4433,1271.6
4434,1271.6
4435,1271.6
4436,1271.4
4437,1271.4
4438,1271.4
4439,1271.4
4440,1271.4
4441,1271.6
4442,1271.6
4443,1271.6
4444,1271.8
4445,1271.8
4446,1271.8
4447,1271.8
4448,1271.8
4449,1271.8
4450,1271.6
4451,1271.6
4452,1271.6
4453,1271.8
4454,1271.8
4455,1271.8
4456,1271.8
4457,1271.8
4458,1271.8
4459,1271.8
4460,1271.8
4461,1271.8
4462,1271.8
4463,1271.8
4464,1271.2
4465,1271.2
4466,1271.2
4467,1271.2
4468,1271.2
4469,1271.2
4470,1271.6
4471,1271.6
4472,1271.6
4473,1271.6
4474,1271.6
4475,1271.6
4476,1271.6
4477,1271.6
4478,1271.6
4479,1271.6
4480,1271.2
4481,1271.2
4482,1271.2
4483,1271.2
4484,1271.2
4485,1271.2
4486,1271.2
4487,1271.2
4488,1271.2
4489,1271.2
4490,1271.2
4491,1271.2
4492,1271.2
4493,1271.8
4494,1271.8
4495,1271
4496,1271
4497,1271
4498,1271
4499,1271
4500,1271
4501,1271
4502,1271.8
4503,1271.8
4504,1271.8
4505,1272
4506,1272
4507,1272
4508,1272
4509,1272
4510,1272
4511,1272
4512,1272
4513,1272
4514,1272
4515,1272
4516,1272
4517,1272
4518,1272
4519,1272
4520,1272
4521,1272
4522,1271
4523,1271
4524,1271
4525,1271
4526,1271
4527,1271
4528,1271
4529,1271
4530,1271
4531,1271
4532,1271
4533,1271
4534,1271
4535,1271
4536,1271
4537,1271
4538,1271
4539,1271
4540,1271.2
4541,1271.2
4542,1271.2
4543,1271.2
4544,1271.2
4545,1271.2
4546,1271.2
4547,1271.2
4548,1271.2
4549,1271.2
4550,1271.2
4551,1271.8
4552,1271.8
4553,1271.8
4554,1271.8
4555,1271.8
4556,1272
4557,1272
4558,1272
4559,1272
4560,1272
4561,1272
4562,1271.8
4563,1271.8
4564,1271.8
4565,1271.8
4566,1271.8
4567,1271.8
4568,1271.8
4569,1271.8
4570,1271.2
4571,1271.2
4572,1271.2
4573,1271.2
4574,1271.2
4575,1271.2
4576,1271.2
4577,1271.2
4578,1271.2
4579,1271.2
4580,1271.2
4581,1271.2
4582,1271.2
4583,1271.2
4584,1271.2
4585,1271.2
4586,1271.2
4587,1271.2
4588,1271.2
4589,1271.2
4590,1271.2
4591,1271.2
4592,1271.2
4593,1271.2
4594,1271.2
4595,1271
4596,1271
4597,1271
4598,1271
4599,1271
4600,1271
4601,1271
4602,1271
4603,1271
4604,1271
4605,1271
4606,1271
4607,1271
4608,1271
4609,1271
4610,1271
4611,1271
4612,1271
4613,1271
4614,1271
4615,1271
4616,1271
4617,1271
4618,1271
4619,1271
4620,1271
4621,1271
4622,1271
4623,1271
4624,1271
4625,1271
4626,1271
4627,1271
4628,1271
4629,1271
4630,1271
4631,1271
4632,1271
4633,1271
4634,1271.2
4635,1271.2
4636,1271.2
4637,1271.2
4638,1271.2
4639,1271
4640,1271
4641,1271
4642,1271
4643,1271
4644,1271
4645,1271
4646,1271
4647,1271
4648,1271.2
4649,1271.2
4650,1271
4651,1271
4652,1271
4653,1271
4654,1271
4655,1271
4656,1271
4657,1271
4658,1271
4659,1271
4660,1271.2
4661,1271.2
4662,1271.2
4663,1271.2
4664,1271.2
4665,1271.2
4666,1271.2
4667,1271.2
4668,1271.2
4669,1271.2
4670,1271.2
4671,1271.2
4672,1271.2
4673,1271.2
4674,1271.2
4675,1271.2
4676,1271.2
4677,1271.2
4678,1271.2
4679,1271.2
4680,1271.2
4681,1271.2
4682,1271.2
4683,1271.2
4684,1271.2
4685,1271.2
4686,1271.2
4687,1271.2
4688,1271.2
4689,1271
4690,1271
4691,1271
4692,1271
4693,1271
4694,1271
4695,1271
4696,1271
4697,1271
4698,1271
4699,1271
4700,1271
4701,1271
4702,1271.2
4703,1271.2
4704,1271.2
4705,1271.2
4706,1271.2
4707,1271.2
4708,1271.2
4709,1271.2
4710,1271.2
4711,1271.2
4712,1271.2
4713,1271.2
4714,1271.2
4715,1271.2
4716,1271.2
4717,1271.2
4718,1271.2
4719,1271.2
4720,1271.2
4721,1271.2
4722,1271.2
4723,1271.2
4724,1271.2
4725,1271.2
4726,1271.2
4727,1271
4728,1271
4729,1271
4730,1271
4731,1271
4732,1271
4733,1271
4734,1271
4735,1271
4736,1271
4737,1271
4738,1271.2
4739,1271.2
4740,1271.2
4741,1271.2
4742,1271.2
4743,1271
4744,1271
4745,1271
4746,1271
4747,1271
4748,1271
4749,1271
4750,1271
4751,1271
4752,1271
4753,1271
4754,1271
4755,1271
4756,1271
4757,1271
4758,1271
4759,1271
4760,1271
4761,1271
4762,1271
4763,1271
4764,1271.2
4765,1271.2
4766,1271.2
4767,1271.2
4768,1271.2
4769,1271.2
4770,1271.2
4771,1271.4
4772,1271.4
4773,1271.4
4774,1271.2
4775,1271.2
4776,1271.2
4777,1271.2
4778,1271.4
4779,1271.4
4780,1271
4781,1271
4782,1271
4783,1271
4784,1271
4785,1271
4786,1271
4787,1271
4788,1271
4789,1271
4790,1271
4791,1271
4792,1271
4793,1271
4794,1271.4
4795,1271.4
4796,1271.4
4797,1271.4
4798,1271.4
4799,1271.4
4800,1271.4
4801,1271.4
4802,1271.4
4803,1271
4804,1271
4805,1271
4806,1271
4807,1271
4808,1271
4809,1271
4810,1271
4811,1271
4812,1271
4813,1271
4814,1271
4815,1271
4816,1271
4817,1271
4818,1271
4819,1271
4820,1271
4821,1271
4822,1271
4823,1271
4824,1271
4825,1271
4826,1271.2
4827,1271.2
4828,1271.2
4829,1271.2
4830,1271.2
4831,1271.2
4832,1271.2
4833,1271.2
4834,1271.2
4835,1271.2
4836,1271.2
4837,1271.2
4838,1271.2
4839,1271
4840,1271
4841,1271
4842,1271.2
4843,1271.2
4844,1271.2
4845,1271
4846,1271
4847,1271
4848,1271
4849,1271
4850,1271
4851,1271
4852,1271
4853,1271
4854,1271
4855,1271
4856,1271
4857,1271
4858,1271
4859,1271
4860,1271
4861,1271
4862,1271
4863,1271
4864,1271
4865,1271
4866,1271
4867,1271
4868,1271
4869,1271
4870,1271
4871,1271
4872,1271
4873,1271.4
4874,1271.4
4875,1271.4
4876,1271.4
4877,1271.4
4878,1271.4
4879,1271.4
4880,1271.4
4881,1271.4
4882,1271.4
4883,1271.4
4884,1271.4
4885,1271.4
4886,1271.4
4887,1271.4
4888,1271.4
4889,1271.4
4890,1271.4
4891,1271.4
4892,1271.4
4893,1271.4
4894,1271.4
4895,1271.4
4896,1271.4
4897,1271.4
4898,1271.4
4899,1271.4
4900,1271.4
4901,1271.6
4902,1271.6
4903,1271.6
4904,1271.6
4905,1271.6
4906,1271.6
4907,1271.6
4908,1271.6
4909,1271.6
4910,1271.6
4911,1271.6
4912,1271.6
4913,1271.6
4914,1271.6
4915,1271.6
4916,1271.6
4917,1271.6
4918,1271.6
4919,1271.6
4920,1271.6
4921,1271.6
4922,1271.6
4923,1271.6
4924,1271.6
4925,1271.6
4926,1271.6
4927,1271.6
4928,1271.6
4929,1271.6
4930,1271.6
4931,1271.6
4932,1271.6
4933,1271.6
4934,1271.6
4935,1271.6
4936,1271.6
4937,1271.4
4938,1271.4
4939,1271.4
4940,1271.4
4941,1271.4
4942,1271.4
4943,1271.4
4944,1271.4
4945,1271.2
4946,1271.2
4947,1271.2
4948,1271.2
4949,1271.2
4950,1271.2
4951,1271.2
4952,1271.2
4953,1271.2
4954,1271.6
4955,1271.6
4956,1271.6
4957,1271.6
4958,1271.6
4959,1271.6
4960,1271.6
4961,1271.6
4962,1271.6
4963,1271.6
4964,1271.6
4965,1271.6
4966,1271.6
4967,1271.6
4968,1271.6
4969,1271.6
4970,1271.6
4971,1271.6
4972,1271.6
4973,1271.6
4974,1271.6
4975,1271.6
4976,1271.6
4977,1271.6
4978,1271
4979,1271.8
4980,1271.8
4981,1271.8
4982,1271.8
4983,1271.8
4984,1271.8
4985,1271.6
4986,1271.6
4987,1271.6
4988,1270.8
4989,1270.8
4990,1270.8
4991,1270.8
4992,1270.8
4993,1270.8
4994,1270.8
4995,1270.8
4996,1270.8
4997,1270.8
4998,1270.8
4999,1270.8
5000,1270.8
5001,1270.8
5002,1270.8
5003,1270.8
5004,1270.8
5005,1270.8
5006,1270.8
5007,1270.8
5008,1270.8
5009,1270.8
5010,1270.8
5011,1270.8
5012,1270.8
5013,1270.8
5014,1270.8
5015,1270.8
5016,1270.8
5017,1270.8
5018,1270.8
5019,1270.8
5020,1270.8
5021,1271
5022,1271
5023,1271
5024,1271
5025,1271
5026,1271
5027,1271
5028,1271
5029,1271
5030,1270.8
5031,1270.8
5032,1270.8
5033,1270.8
5034,1270.8
5035,1270.8
5036,1270.8
5037,1271
5038,1271
5039,1271
5040,1270.8
5041,1270.8
5042,1270.8
5043,1271.6
5044,1271.6
5045,1271.6
5046,1271.6
5047,1271.6
5048,1271.6
5049,1271.6
5050,1271.6
5051,1271.6
5052,1271.6
5053,1271.6
5054,1271.6
5055,1271.6
5056,1271.6
5057,1271.6
5058,1271.6
5059,1271.6
5060,1271.6
5061,1271.6
5062,1271.6
5063,1271.6
5064,1271.6
5065,1271.6
5066,1271.6
5067,1271.6
5068,1271.6
5069,1271.6
5070,1271.6
5071,1271.6
5072,1271.8
5073,1271.4
5074,1271.4
5075,1271.4
5076,1271.4
5077,1271.4
5078,1271.4
5079,1271.4
5080,1271.4
5081,1271.4
5082,1271.4
5083,1271.4
5084,1271.4
5085,1271.4
5086,1271.4
5087,1271.4
5088,1271.4
5089,1271.4
5090,1271.4
5091,1271.4
5092,1271.4
5093,1271.6
5094,1271.6
5095,1271.6
5096,1271.6
5097,1271.6
5098,1271.6
5099,1271.6
5100,1271.6
5101,1271.6
5102,1271.6
5103,1271.6
5104,1271.6
5105,1271.6
5106,1271.6
5107,1271.6
5108,1271.4
5109,1271.4
5110,1271.4
5111,1271.4
5112,1271.4
5113,1271.4
5114,1271.4
5115,1271.8
5116,1271.8
5117,1271.8
5118,1271.8
5119,1271.8
5120,1271.8
5121,1271.8
5122,1271.8
5123,1271.8
5124,1271.8
5125,1271.8
5126,1271.8
5127,1271.8
5128,1271.8
5129,1271.8
5130,1271.8
5131,1271.8
5132,1271.8
5133,1271.8
5134,1271.8
5135,1271.8
5136,1271.4
5137,1271.4
5138,1271.4
5139,1271.4
5140,1271.4
5141,1271.6
5142,1271.6
5143,1271.6
5144,1271.6
5145,1271.6
5146,1271.2
5147,1271.2
5148,1271.2
5149,1271.2
5150,1271.2
5151,1271.2
5152,1271.2
5153,1271.2
5154,1271.2
5155,1271.2
5156,1271.2
5157,1271.2
5158,1271.2
5159,1271.2
5160,1271.2
5161,1271.2
5162,1271.2
5163,1271.2
5164,1271.2
5165,1271.2
5166,1271.2
5167,1271.6
5168,1271.6
5169,1271.6
5170,1271.6
5171,1271.6
5172,1271.6
5173,1271.6
5174,1271.6
5175,1271.2
5176,1271.2
5177,1271.2
5178,1271.2
5179,1271
5180,1271
5181,1271
5182,1270.8
5183,1270.8
5184,1270.8
5185,1270.8
5186,1270.8
5187,1271.2
5188,1271.2
5189,1270.8
5190,1270.8
5191,1270.8
5192,1270.8
5193,1270.8
5194,1270.8
5195,1270.8
5196,1270.8
5197,1270.8
5198,1270.8
5199,1270.8
5200,1270.8
5201,1271.2
5202,1271.2
5203,1271.2
5204,1271.2
5205,1271.2
5206,1271.2
5207,1271.2
5208,1270.8
5209,1270.8
5210,1270.8
5211,1271.2
5212,1271.2
5213,1271.2
5214,1271.2
5215,1271.2
5216,1271.2
5217,1271.2
5218,1271.2
5219,1271.2
5220,1271.2
5221,1271.2
5222,1271.2
5223,1271.2
5224,1271.2
5225,1271.2
5226,1271.2
5227,1271.2
5228,1271.2
5229,1271.2
5230,1271.2
5231,1271.2
5232,1271.2
5233,1271.2
5234,1271.2
5235,1271.2
5236,1271.2
5237,1271.2
5238,1271.2
5239,1271.2
5240,1271.2
5241,1271.2
5242,1271.2
5243,1271.2
5244,1271.2
5245,1271.2
5246,1271.2
5247,1271.2
5248,1271.2
5249,1271.6
5250,1271.6
5251,1271.6
5252,1271.6
5253,1271.6
5254,1271.6
5255,1271.6
5256,1271.6
5257,1271.6
5258,1271.6
5259,1271.6
5260,1271.6
5261,1271.6
5262,1271.6
5263,1271.6
5264,1271.6
5265,1271.6
5266,1271.6
5267,1271.6
5268,1271.6
5269,1271.4
5270,1271.4
5271,1271.4
5272,1271.4
5273,1271.4
5274,1271.4
5275,1271.4
5276,1271.4
5277,1271.4
5278,1271.4
5279,1271.4
5280,1271.4
5281,1271.4
5282,1271.4
5283,1271.4
5284,1271.4
5285,1271.4
5286,1271.4
5287,1271.4
5288,1271.4
5289,1271.4
5290,1271.4
5291,1271.4
5292,1271.4
5293,1271.4
5294,1271.6
5295,1271.6
5296,1271.6
5297,1271.6
5298,1271.6
5299,1271.6
5300,1271.6
5301,1271.6
5302,1271.6
5303,1271.6
5304,1271.6
5305,1271.6
5306,1271.6
5307,1271.6
5308,1271.6
5309,1271.6
5310,1271.6
5311,1271.6
5312,1271.6
5313,1271.6
5314,1271.6
5315,1271.6
5316,1271.6
5317,1271.6
5318,1271.6
5319,1271.6
5320,1271.6
5321,1271.6
5322,1271.6
5323,1271.6
5324,1271.6
5325,1271.6
5326,1271.6
5327,1271.6
5328,1271.6
5329,1271.6
5330,1271.6
5331,1271.6
5332,1271.6
5333,1271.6
5334,1271.6
5335,1271.6
5336,1271.6
5337,1271.6
5338,1271.6
5339,1271.6
5340,1271.6
5341,1271.6
5342,1271.6
5343,1271.6
5344,1271.6
5345,1271.6
5346,1271.6
5347,1271.6
5348,1271.6
5349,1271.6
5350,1271.6
5351,1271.6
5352,1271.6
5353,1271.6
5354,1271.6
5355,1271.6
5356,1271.6
5357,1271.6
5358,1271.6
5359,1271.6
5360,1271.6
5361,1271.6
5362,1271.6
5363,1271.6
5364,1271.6
5365,1271.6
5366,1271.8
5367,1271.8
5368,1271.8
5369,1271.8
5370,1271.8
5371,1271.8
5372,1271.8
5373,1271.8
5374,1271.8
5375,1271.8
5376,1271.8
5377,1271.8
5378,1271.8
5379,1271.8
5380,1271.8
5381,1271.8
5382,1271.8
5383,1271.8
5384,1271.8
5385,1271.8
5386,1271.4
5387,1271.4
5388,1271.4
5389,1271.4
5390,1271.4
5391,1271.4
5392,1271.4
5393,1271.4
5394,1271.4
5395,1271.4
5396,1271.4
5397,1271.4
5398,1271.4
5399,1271.4
5400,1271.4
5401,1271.4
5402,1271.4
5403,1271.4
5404,1271.4
5405,1271.4
5406,1271.4
5407,1271.6
5408,1271.6
5409,1271.6
5410,1271.6
5411,1271.6
5412,1271.6
5413,1271.6
5414,1271.6
5415,1271.6
5416,1271.6
5417,1271.6
5418,1271.6
5419,1271.6
5420,1271.8
5421,1271.8
5422,1271.8
5423,1271.8
5424,1271.8
5425,1271.8
5426,1271.8
5427,1271.8
5428,1271.8
5429,1271.8
5430,1271.8
5431,1271.8
5432,1271.8
5433,1271.8
5434,1271.8
5435,1271.8
5436,1271.8
5437,1271.8
5438,1271.8
5439,1271.8
5440,1271.8
5441,1271.8
5442,1271.8
5443,1271.8
5444,1271.8
5445,1271.8
5446,1271.8
5447,1271.8
5448,1271.8
5449,1271.8
5450,1271.8
5451,1271.8
5452,1271.8
5453,1271.6
5454,1271.6
5455,1271.6
5456,1271.6
5457,1271.6
5458,1271.4
5459,1271.4
5460,1271.4
5461,1271.4
5462,1271.4
5463,1271.4
5464,1271.4
5465,1271.4
5466,1271.4
5467,1271.4
5468,1271.4
5469,1271.4
5470,1271.4
5471,1271.4
5472,1271.4
5473,1271.4
5474,1271.4
5475,1271.4
5476,1271.4
5477,1271.4
5478,1271.4
5479,1271.4
5480,1271.4
5481,1271.4
5482,1271.4
5483,1271.4
5484,1271.4
5485,1271.8
5486,1271.8
5487,1271.4
5488,1271.4
5489,1271.4
5490,1271.4
5491,1271.4
5492,1271.4
5493,1271.4
5494,1271.4
5495,1271.4
5496,1271.4
5497,1271.4
5498,1271.4
5499,1271.4
5500,1271.4
5501,1271.4
5502,1271.4
5503,1271.4
5504,1271.8
5505,1271.8
5506,1271.8
5507,1271.8
5508,1271.8
5509,1271.8
5510,1271.8
5511,1271.8
5512,1271.8
5513,1271.8
5514,1271.8
5515,1271.8
5516,1271.8
5517,1271.8
5518,1271.8
5519,1271.8
5520,1271.8
5521,1271.8
5522,1271.8
5523,1271.8
5524,1271.8
5525,1271.8
5526,1271.6
5527,1271.6
5528,1271.6
5529,1271.6
5530,1271.6
5531,1271.6
5532,1271.6
5533,1271.8
5534,1271.8
5535,1271.8
5536,1271.8
5537,1271.8
5538,1271.8
5539,1271.8
5540,1271.8
5541,1271.8
5542,1271.8
5543,1271.8
5544,1271.8
5545,1271.8
5546,1271.8
5547,1271.8
5548,1271.8
5549,1271.8
5550,1271.8
5551,1271.8
5552,1271.8
5553,1271.8
5554,1271.6
5555,1271.6
5556,1271.6
5557,1271.6
5558,1271.6
5559,1271.4
5560,1271.4
5561,1271.4
5562,1271.4
5563,1271.4
5564,1271.4
5565,1271.4
5566,1271.4
5567,1271.4
5568,1271.4
5569,1271.4
5570,1271.4
5571,1271.4
5572,1271.4
5573,1271.4
5574,1271.4
5575,1271.4
5576,1271.4
5577,1271.4
5578,1271.4
5579,1271.4
5580,1271.4
5581,1271.4
5582,1271.6
5583,1271.6
5584,1271.6
5585,1271.4
5586,1271.4
5587,1271.4
5588,1271.4
5589,1271.4
5590,1271.4
5591,1271.4
5592,1271.4
5593,1271.4
5594,1271.6
5595,1271.6
5596,1271.6
5597,1271.6
5598,1271.6
5599,1271.6
5600,1271.6
5601,1271.6
5602,1271.6
5603,1271.6
5604,1271.6
5605,1271.6
5606,1271.6
5607,1271.6
5608,1271.8
5609,1271.2
5610,1271.2
5611,1271.2
5612,1271.2
5613,1271.2
5614,1271.2
5615,1271.8
5616,1271.8
5617,1271.8
5618,1272
5619,1272
5620,1272
5621,1272
5622,1272
5623,1272
5624,1272
5625,1272
5626,1272
5627,1272
5628,1272
5629,1272
5630,1272
5631,1271.8
5632,1271.8
5633,1271.8
5634,1271.8
5635,1271.8
5636,1271.8
5637,1271.8
5638,1271.8
5639,1271.8
5640,1271.8
5641,1272
5642,1272
5643,1272
5644,1272
5645,1272
5646,1272
5647,1272
5648,1272
5649,1272
5650,1272
5651,1272
5652,1272
5653,1272
5654,1272
5655,1272
5656,1272
5657,1272
5658,1272
5659,1272
5660,1272
5661,1272
5662,1272
5663,1272
5664,1272
5665,1272
5666,1272
5667,1272
5668,1272
5669,1272
5670,1272
5671,1272
5672,1272
5673,1272
5674,1272
5675,1272
5676,1272
5677,1272
5678,1272
5679,1272
5680,1272
5681,1272
5682,1272
5683,1272
5684,1272
5685,1272
5686,1272
5687,1272
5688,1272
5689,1272
5690,1272
5691,1272
5692,1272
5693,1272
5694,1272
5695,1272
5696,1272
5697,1272
5698,1272
5699,1272
5700,1272
5701,1272
5702,1272
5703,1272
5704,1272
5705,1272
5706,1272
5707,1272
5708,1272
5709,1272
5710,1272
5711,1272
5712,1272
5713,1272
5714,1272
5715,1272
5716,1272
5717,1271.8
5718,1271.8
5719,1271.8
5720,1271.8
5721,1271.8
5722,1271.8
5723,1271.8
5724,1272
5725,1272
5726,1272
5727,1272
5728,1272
5729,1272
5730,1272
5731,1272
5732,1272
5733,1272
5734,1272
5735,1272
5736,1272
5737,1272
5738,1272
5739,1272
5740,1272
5741,1272
5742,1272
5743,1272
5744,1272
5745,1272
5746,1272
5747,1272
5748,1272
5749,1272
5750,1272
5751,1272
5752,1272
5753,1272
5754,1272
5755,1272
5756,1272
5757,1272
5758,1272
5759,1272
5760,1272
5761,1272
5762,1272
5763,1272
5764,1272
5765,1272
5766,1272
5767,1272
5768,1272
5769,1272
5770,1272
5771,1272
5772,1272
5773,1272
5774,1272
5775,1272
5776,1272
5777,1272
5778,1272
5779,1272
5780,1272
5781,1272
5782,1272
5783,1272
5784,1272
5785,1272
5786,1272
5787,1272
5788,1272
5789,1272
5790,1272
5791,1272
5792,1272
5793,1272
5794,1271.8
5795,1271.8
5796,1271.8
5797,1271.8
5798,1271.8
5799,1271.8
5800,1271.8
5801,1271.8
5802,1271.8
5803,1271.8
5804,1271.8
5805,1271.8
5806,1272
5807,1272
5808,1272
5809,1272
5810,1271.8
5811,1271.8
5812,1271.8
5813,1271.8
5814,1271.8
5815,1271.8
5816,1271.8
5817,1271.8
5818,1271.8
5819,1271.8
5820,1271.8
5821,1271.8
5822,1271.8
5823,1271.8
5824,1271.8
5825,1271.8
5826,1272
5827,1272
5828,1272
5829,1272
5830,1272
5831,1272
5832,1272
5833,1272
5834,1271.8
5835,1271.8
5836,1271.8
5837,1271.8
5838,1271.8
5839,1271.8
5840,1271.8
5841,1271.8
5842,1271.8
5843,1271.8
5844,1271.8
5845,1271.8
5846,1271.8
5847,1271.8
5848,1271.8
5849,1271.8
5850,1271.8
5851,1271.8
5852,1271.8
5853,1271.8
5854,1271.8
5855,1271.8
5856,1271.8
5857,1271.8
5858,1271.8
5859,1271.8
5860,1271.8
5861,1271.8
5862,1271.8
5863,1271.8
5864,1271.8
5865,1271.8
5866,1271.8
5867,1271.8
5868,1271.8
5869,1271.8
5870,1271.8
5871,1271.8
5872,1271.8
5873,1271.8
5874,1271.8
5875,1271.8
5876,1272
5877,1272
5878,1272
5879,1272
5880,1272
5881,1272
5882,1272
5883,1272
5884,1272
5885,1272
5886,1272
5887,1272
5888,1272
5889,1272
5890,1272
5891,1272
5892,1272
5893,1272
5894,1272
5895,1272
5896,1272
5897,1272
5898,1272
5899,1272
5900,1272
5901,1272
5902,1272
5903,1272
5904,1272
5905,1272
5906,1272
5907,1272
5908,1272
5909,1272
5910,1272
5911,1272
5912,1271.8
5913,1271.8
5914,1271.8
5915,1271.8
5916,1271.8
5917,1271.8
5918,1271.8
5919,1271.8
5920,1272
5921,1272
5922,1272
5923,1272
5924,1272
5925,1271.8
5926,1271.8
5927,1271.8
5928,1271.8
5929,1271.8
5930,1271.8
5931,1271.8
5932,1271.8
5933,1271.8
5934,1271.8
5935,1271.8
5936,1271.8
5937,1271.8
5938,1272
5939,1272
5940,1272
5941,1272
5942,1272
5943,1272
5944,1272
5945,1272
5946,1272
5947,1272
5948,1272.2
5949,1272.2
5950,1272.2
5951,1272.2
5952,1272.2
5953,1272.2
5954,1272.2
5955,1272.2
5956,1272.2
5957,1272
5958,1272.2
5959,1272.2
5960,1272.2
5961,1272.2
5962,1272.2
5963,1272.2
5964,1272.2
5965,1272
5966,1272
5967,1272
5968,1272
5969,1272
5970,1271.8
5971,1271.8
5972,1271.8
5973,1271.8
5974,1271.8
5975,1271.8
5976,1271.8
5977,1271.8
5978,1271.8
5979,1271.8
5980,1271.8
5981,1271.8
5982,1271.8
5983,1271.8
5984,1271.8
5985,1271.8
5986,1271.8
5987,1271.8
5988,1271.8
5989,1271.8
5990,1271.8
5991,1271.8
5992,1271.8
5993,1271.8
5994,1272
5995,1272
5996,1272
5997,1272
5998,1272
5999,1272
6000,1272
6001,1272
6002,1272
6003,1272
6004,1272
6005,1272
6006,1272
6007,1272
6008,1272
6009,1272
6010,1272
6011,1272
6012,1272
6013,1272
6014,1272
6015,1272
6016,1272
6017,1271.8
6018,1271.8
6019,1271.8
6020,1271.8
6021,1271.8
6022,1271.8
6023,1272.2
6024,1272.2
6025,1272.2
6026,1272.2
6027,1272.2
6028,1272.2
6029,1272.2
6030,1272.2
6031,1272.2
6032,1272.2
6033,1272.2
6034,1272.2
6035,1272.2
6036,1272.2
6037,1272.2
6038,1272.2
6039,1272.2
6040,1272.2
6041,1272.2
6042,1272.2
6043,1272.2
6044,1272.2
6045,1272.2
6046,1272.2
6047,1272.2
6048,1272.2
6049,1272.2
6050,1272.2
6051,1272.2
6052,1272.2
6053,1272
6054,1272
6055,1272
6056,1272
6057,1272
6058,1272
6059,1272.2
6060,1272.2
6061,1272.2
6062,1272.2
6063,1272.2
6064,1272
6065,1272
6066,1272
6067,1272
6068,1272.2
6069,1272.2
6070,1272.2
6071,1272.2
6072,1272.2
6073,1272.2
6074,1272.2
6075,1272.2
6076,1272.2
6077,1272.2
6078,1272.2
6079,1272.2
6080,1272.2
6081,1272.2
6082,1272.2
6083,1272.2
6084,1272.2
6085,1272.2
6086,1272.2
6087,1272.2
6088,1272.2
6089,1272.2
6090,1272.2
6091,1272.2
6092,1272.2
6093,1272.2
6094,1272.2
6095,1272.2
6096,1272.2
6097,1272.2
6098,1272.2
6099,1272.2
6100,1272.2
6101,1272.2
6102,1272.2
6103,1272.2
6104,1272.2
6105,1272.2
6106,1272.2
6107,1272.2
6108,1272.2
6109,1272.2
6110,1272.2
6111,1272.2
6112,1272.2
6113,1272.2
6114,1272.2
6115,1272.2
6116,1272.2
6117,1272.2
6118,1272.2
6119,1272.2
6120,1272.2
6121,1272.2
6122,1272.2
6123,1272.2
6124,1272.2
6125,1272.2
6126,1272
6127,1272
6128,1272
6129,1272
6130,1272
6131,1272
6132,1272.2
6133,1272.2
6134,1272.2
6135,1272.2
6136,1272.2
6137,1272.2
6138,1272.2
6139,1272.2
6140,1272.2
6141,1272.2
6142,1272.2
6143,1272.2
6144,1272.2
6145,1272.2
6146,1272.2
6147,1272.2
6148,1272.2
6149,1272.2
6150,1272.2
6151,1272.2
6152,1272.2
6153,1272.2
6154,1272.2
6155,1272.2
6156,1272.2
6157,1272.2
6158,1272.2
6159,1272.2
6160,1272.2
6161,1272.2
6162,1272.2
6163,1272.2
6164,1272.2
6165,1272.2
6166,1272.2
6167,1272.2
6168,1272.2
6169,1272.2
6170,1272.2
6171,1272.2
6172,1272.2
6173,1272.2
6174,1272.2
6175,1272.2
6176,1272.2
6177,1272.2
